index,inchikey,standard_smiles,scaffold,xhash,group_size
283,HBWLNACPIFKNIP-UHFFFAOYSA-N,COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,c1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,d5bdb014263cd1c557cd2d3a806e497f6b2cbaf0,1
284,HCAUEIOBSYOQPN-UHFFFAOYSA-N,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,c1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,a01d7371b9c482ae0c0fd129a506e97ac9c47e43,1
285,HDOCUDLZEJKKPA-UHFFFAOYSA-N,O=C(Nc1ccc(Oc2ccccc2)cc1)c1scnc1CCc1ccncc1,O=C(Nc1ccc(Oc2ccccc2)cc1)c1scnc1CCc1ccncc1,cb47b5972a06e1c667163578e3caddb95f857b86,1
286,HDRMGLRNWDMPGT-UHFFFAOYSA-N,CC(C)(C)c1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,c1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,f68cc6aea681fef3e59367c9e44a33b053b88d41,1
287,HDUYYHXMLYTCAI-UHFFFAOYSA-N,COC(=O)c1cn2ncnc(Nc3cccc(O)c3)c2c1C,c1ccc(Nc2ncnn3cccc23)cc1,55269963e491e5c4542874b6e28f3691d45cb2ee,1
288,HDYAQZTYJSNOEK-UHFFFAOYSA-N,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)cc1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1,d496093b92a409743e708134198489a422b004ef,1
289,HETWNUWNSXPLBQ-UHFFFAOYSA-N,Cc1cccc(CC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,O=C(Cc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,f027984c97afeae7db467022229b19441408df6c,1
290,HFXIFLRPECMUAU-UHFFFAOYSA-N,O=C1OCC=c2c1c[nH]c2=Cc1c(O)[nH]c2ccc(Br)cc12,O=C1OCC=c2c1c[nH]c2=Cc1c[nH]c2ccccc12,3fd90b9b10ae95531af29d8e9d52e6c72719d382,1
291,HGFXSKQDBRUULO-UHFFFAOYSA-N,Cc1cccc(NC(=O)N(C)Cc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,O=C(NCc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCNCC4)ccc2-3)s1)Nc1ccccc1,36aed2a25482ea7cafe88bf156f3cfa9d9838699,1
292,HHKGVQGXRGQBBA-UHFFFAOYSA-N,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,O=C(Nc1ccccc1)c1cccc(Oc2ncccc2-c2ncncn2)c1,f3ba7356689d6948ea20d17b68011bf084be64f7,1
293,HHKWHHAJTWLRKG-UHFFFAOYSA-N,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3N3CCOCC3)ccc2C)n1,O=C(Nc1ccccc1N1CCOCC1)c1cccc(Oc2ncccc2-c2ccncn2)c1,c33cf538e500cf0676b8571a27c0c74c27fcf511,1
294,HIRJLNIMTUEDIZ-UHFFFAOYSA-N,CN1CCN(Cc2cccc(-c3[nH]nc4c3Cc3ccccc3-4)c2)CC1,c1cc(CN2CCNCC2)cc(-c2[nH]nc3c2Cc2ccccc2-3)c1,19a117ba80dd176745b2744db95729c677d83f12,1
295,HJEPFPDXSFKWQH-IBGZPJMESA-N,C[C@H](Nc1cc(-c2sc(C3CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,c1ccc(CNc2cc(-c3sc(C4CCNCC4)nc3-c3ccccc3)ccn2)cc1,0df2f30f1e060753ec9785b2c5e1e2a29224ab4a,1
296,HJEZSTRTPQMQRB-UHFFFAOYSA-N,CN(c1ccc(NC(=O)Nc2ccccc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,O=C(Nc1ccccc1)Nc1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,a74503c282648512846a4ecaff7fad730f89ed05,1
297,HJSPWWLBAHRSAY-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)c(F)c4)cc3)c2cc1OC,O=C(Nc1ccccc1)Nc1ccc(Oc2ccnc3ccccc23)cc1,fdbea72517b060109a22f0314dcd7265bad1797b,1
298,HJWSKMQXMBSGEX-UHFFFAOYSA-N,CC(C)n1cc(-c2ccc(Oc3ccccc3C(=O)O)cc2)c2c(N)ncnc21,c1ccc(Oc2ccc(-c3c[nH]c4ncncc34)cc2)cc1,177627e56fd5afe5f4055142dc17ad624daa4d4b,1
299,HKISSDWCMYSFSO-UHFFFAOYSA-N,COc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C(F)(F)F)c1,c1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,70009e3ef021731599e882cb6082675bd33b97f4,1
300,HKSZLNNOFSGOKW-FYTWVXJKSA-N,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCCC3O1,78458698272457225b835f9ed9087d92b88a0aa2,2
301,HKSZLNNOFSGOKW-ZGQXJOJZSA-N,CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCCC3O1,78458698272457225b835f9ed9087d92b88a0aa2,2
302,HMLHYQQXLLJWBY-UHFFFAOYSA-N,FC(F)(F)c1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,c1ccc(Nc2nnc(-c3ccncc3CCc3ccncc3)o2)cc1,c0f6fa4a86af7902887fafb330dd6087e89253ee,1
303,HMRKJUYMCHWPNS-UHFFFAOYSA-N,C=c1cc(C)[nH]c1=Cc1c(-c2nccs2)[nH][nH]c1=O,C=c1cc[nH]c1=Cc1c(-c2nccs2)[nH][nH]c1=O,c76d03ab8bf809b0e3a9a59cf984d62fa5196917,1
304,HMSYKASQGZGTBE-UHFFFAOYSA-N,C=c1c(CCN(CC)CC)c(C)[nH]c1=Cc1c(-c2cnccn2)[nH][nH]c1=O,C=c1cc[nH]c1=Cc1c(-c2cnccn2)[nH][nH]c1=O,bfd96d2cf3e5db2c6e50295964d300c320caec4f,1
305,HNVJQLUIZVAPDV-UHFFFAOYSA-N,Cc1cccc(NC(=O)Cc2ccc(-c3cccc4c3CNC4=O)cc2)c1,O=C(Cc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1ccccc1,14901cc13f1a9105557d4161651e08463992f11f,1
306,HPGOEMWDBCJDOY-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1cnoc1,O=C(Nc1ccccc1)c1scnc1CCc1cnoc1,7a43e0d22ebbee8383e67782f0797fb7d4de8662,1
307,HQBJZNMKRRABTK-UHFFFAOYSA-N,Clc1ccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)cc1Cl,c1ccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)cc1,9030f1beaf61c85aae553bdad4b73c4e54d80245,1
308,HQMQBWSLPHAVOU-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,O=C(Nc1ccccc1)c1cccc(-c2ccc3nc(NCCN4CCOCC4)ncc3c2)c1,4f9eb778e0d67c9b55f6ce65de8084de71c735e1,1
309,HQOINTNTCVFCFZ-UHFFFAOYSA-N,CC(C)(Nc1nc(Cl)nc(Nc2ccc3ncsc3c2)n1)c1ccccc1,c1ccc(CNc2ncnc(Nc3ccc4ncsc4c3)n2)cc1,a4749c41a2410fe237db9858c27a09f9961ff296,1
310,HQPNLIKXAPLWBQ-UHFFFAOYSA-N,Cc1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)ccc1F,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,05b4160371493b8bbc689154e46afaee3268c5ef,1
311,HQUDWRKDNVDREX-UHFFFAOYSA-N,O=c1[nH]c2ccccc2cc1-c1cc2cc(S(=O)(=O)N3CCNCC3)ccc2[nH]1,O=c1[nH]c2ccccc2cc1-c1cc2cc(S(=O)(=O)N3CCNCC3)ccc2[nH]1,fcb95f3ecd701412019936c62198b134a9fbd33d,1
312,HQVZIRMASYHZMH-UHFFFAOYSA-N,FC(F)(F)Oc1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,c1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,813261db59f23f80aaa163660bd507dd69d76720,1
313,HRTYWRWOZZLPDH-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(Cl)ccc4Cl)cc3)c2cc1OC,O=C(Nc1ccccc1)Nc1ccc(Oc2ccnc3ccccc23)cc1,41c683d787871910cd31e6dbb842adece106125f,1
314,HTIZPBXCJPQDEM-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccn4)c3)o2)c1,c1ccc(Nc2ncc(-c3cccc(-c4ccccn4)c3)o2)cc1,f3333fb9549c9ae0600d981aa8ad4e14d47bf4be,1
315,HTUPONJUVMCVCW-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncccc1-c1ccncn1,O=C(Nc1ccccc1)c1cccc(Nc2ncccc2-c2ccncn2)c1,1f869cbb32ac7acef6908f4873f7eb445bf3ded4,1
316,HTZZYCNEQVCJJB-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,c1ccc(Nc2ncnc3cc(OCCNc4ccncc4)ccc23)cc1,71cfd7731da1e50638ee78865cd637dc1d5a5dbc,1
317,HVCDJOYONXCYFW-UHFFFAOYSA-N,CCSCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,87db5380fc2e87d169e123322556a7fba04104a0,1
318,HVLQSTLIXZZWIR-UHFFFAOYSA-N,O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cccc(C(F)(F)F)c1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1,1dac00e6710ee973e1e4e454dc74b047eba81d4e,1
319,HVMLRZOTPVNECO-UHFFFAOYSA-N,Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)ccn1,c1ccc(-c2nccn2-c2ccnc(Nc3ccncc3)n2)cc1,077de79d6f726c4fdcb9861aae7982f4bceb18a3,1
320,HWUKVYPOCLJTSN-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2Cl)c1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,310bf34ec81cad43c4fcff6f5442eb04c97f1e5a,1
321,HXGMCPSJILOUIU-IHMJZKOGSA-N,C[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,74ee95ae12ee91a9d416669b96a0f8b8a95db2bf,2
322,HXGMCPSJILOUIU-LROUJFHJSA-N,C[C@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,74ee95ae12ee91a9d416669b96a0f8b8a95db2bf,2
323,HXPCKJPCDLSTDD-UHFFFAOYSA-N,Clc1ccc(Nc2nnc(NCc3ccncc3)c3ccccc23)cc1,c1ccc(Nc2nnc(NCc3ccncc3)c3ccccc23)cc1,3af8132acc3e40d80687e36da3c2bba88baf7fa2,1
324,HXPISZQYKPVCLW-UHFFFAOYSA-N,CC(C)(N)c1ccc(-c2nc(Nc3cccc(Br)c3)ncc2Cl)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,2fab16fd99118e1d52903240753365575c916109,1
325,HXSAWRBPCYILHG-CYBMUJFWSA-N,COC[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,c1cc2c(Oc3ccc4[nH]ccc4c3)ncnn2c1,c132bafd07309a1802c7eabea48cfe7fd900fe2c,1
326,HYVYWNCQUIOOQP-UHFFFAOYSA-N,CNS(=O)(=O)c1ccc2[nH]c(O)c(C=c3[nH]c4c(c3=CCCN3CCC(O)CC3)CCCC4)c2c1,C(c1c[nH]c2ccccc12)=c1[nH]c2c(c1=CCCN1CCCCC1)CCCC2,c424a90508a00ae9b6bef510446d3279368946d1,1
327,HZJASZWFBBZCMA-UHFFFAOYSA-N,FC(F)(F)Oc1cccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)c1,c1ccc(Nc2nnc(-c3cnccc3CCc3ccncc3)o2)cc1,9aa7da096ef9b804a143bf8dde82bd45f69f6d3d,1
328,HZLFQVDCKKRZST-UHFFFAOYSA-N,CN1CCN(Cc2ccc(-c3[nH]nc4c3Cc3ccccc3-4)cc2)CC1,c1ccc2c(c1)Cc1c-2n[nH]c1-c1ccc(CN2CCNCC2)cc1,21841ac1aae50121b03ae148ab002228ab11141a,1
329,IBNSIFQELQQCOW-UHFFFAOYSA-N,COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1,c1cnc(Nc2ncnc3cc(OCCN4CCNCC4)ccc23)cn1,6ea427ce47e2f7e40e65561e360015dbe87b64fb,1
330,ICAGRINJJFYTOB-UHFFFAOYSA-N,Nc1[nH]nc2cccc(-c3ccc(NC(=O)C4CCCCC4)cc3)c12,O=C(Nc1ccc(-c2cccc3n[nH]cc23)cc1)C1CCCCC1,9641b2273bc191d17ea45ad590cb99f46c91cc4c,1
331,IDBPJJQGJZOVMW-UHFFFAOYSA-N,CCc1cccc(NC(=O)Nc2ccc(Oc3ccc4[nH]c(NC(=O)OC)nc4c3)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(Oc2ccc3[nH]cnc3c2)cc1,bb6728df7e4fc335b77868b96ac075a56f81487e,1
332,IDUZMABSBUYBQW-UHFFFAOYSA-N,C=c1cc2c(cc3c(O)[nH]c4cccc2c43)[nH]1,C=c1cc2c(cc3c[nH]c4cccc2c34)[nH]1,d929a9f017ad2a878a9e77ddbfb0e8d454613663,1
333,IEIWHASYQUBSLR-UHFFFAOYSA-N,CNc1ncc2cc(-c3cc(C(=O)Nc4ccc(OC5CCN(C)CC5)cc4)ccc3C)ccc2n1,O=C(Nc1ccc(OC2CCNCC2)cc1)c1cccc(-c2ccc3ncncc3c2)c1,ca1af803ee70e91d55d347b647288244c5030419,1
334,IFNFYBNUPMANII-UHFFFAOYSA-N,O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CC1,O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CC1,0c7b21c39e10321022df5471218651e5b1219256,1
335,IFNGRZXJQFDVBD-UHFFFAOYSA-N,O=c1[nH]c2ccccc2cc1-c1cc2cc(OCCN3CCCCC3)ccc2[nH]1,O=c1[nH]c2ccccc2cc1-c1cc2cc(OCCN3CCCCC3)ccc2[nH]1,1a7439f8ed7da9eed661f75555a7fe095ceb4420,1
336,IIXGAGJTPXIDCW-UHFFFAOYSA-N,O=C1NCc2c1c1c(c3c2c2cc(Br)ccc2n3CCCO)Cc2ccccc2-1,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,5a568cbc36ef08b975d0f1616a2790d8ffd1f882,1
337,IJBLEYQIRUDPCO-UHFFFAOYSA-N,COc1ncc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1,c1cc(Nc2ncnc3cc(OCCN4CCNCC4)ccc23)ncn1,9ffa2400bcac57a912c1c5c358674eab2d1a9b7c,1
338,IKEYQAUIFBJKDF-UHFFFAOYSA-N,Cc1cccc(N(C)C(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,33fcdb437d0cac0d4045aab9e73a4fb93c275dba,1
339,IKGJNEBAOUMBHM-UHFFFAOYSA-N,Cn1cnc(NCCc2ccc3c(c2)OCO3)c1-c1nnc(Nc2ccc(Cl)cc2)o1,c1ccc(Nc2nnc(-c3[nH]cnc3NCCc3ccc4c(c3)OCO4)o2)cc1,1622ce753bee57244415d4f9ec435d8e69b507a6,1
340,IKKIBNZCYWKUSQ-UHFFFAOYSA-N,Cc1ccccc1NC(=O)NCc1ccc(-c2[nH]nc3c2Cc2ccc(CN4CCN(C)CC4)cc2-3)s1,O=C(NCc1ccc(-c2[nH]nc3c2Cc2ccc(CN4CCNCC4)cc2-3)s1)Nc1ccccc1,e17a771487552b14e0797dbf48291f824a520c5c,1
341,ILGMWIRUMWFQBU-UHFFFAOYSA-N,CC(C)(C)c1nc(Nc2ccc(CCO)cc2)ncc1C#N,c1ccc(Nc2ncccn2)cc1,213e475a7204dfc752462c65158c72806b019b50,1
342,ILTQFFVJLSZIER-UHFFFAOYSA-N,CCN(CC)CCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)[nH]nc12,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3n[nH]cc23)cc1,f31d8e6a00526618d2fb5e0382bb1ae91b9c21d3,1
343,IMXGAZWFUPDRJQ-UHFFFAOYSA-N,CNS(=O)(=O)c1ccc2[nH]c(O)c(C=c3[nH]c4c(c3=CCCN(C)C)CCCC4)c2c1,C=c1c2c([nH]c1=Cc1c[nH]c3ccccc13)CCCC2,5beaf70af3e20f827c8520424b3e97e530d28d47,1
344,INSHFSYSJAHGNC-UHFFFAOYSA-N,O=C(Nc1ccc(Br)cc1)c1scnc1CCc1ccncc1,O=C(Nc1ccccc1)c1scnc1CCc1ccncc1,a51895cd9a5cea53fb9c4b1574a075bbfa66a5b9,1
345,IOEOFPWILLIIMB-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4CCN3CCOCC3)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2cnn3CCN2CCOCC2)cc1,f9a5caef9a5d4d333ea3b17b6648713f93fec450,1
346,IOVWTDMVMHJYTM-UHFFFAOYSA-N,COCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,767c9d727a7cb51e47ae0054ac441c349fa71377,1
347,ISGHDAOLUCVKHI-UHFFFAOYSA-N,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5ccc(C(F)(F)F)cc5)s4)n[nH]c2-3)CC1,O=C(NCc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)s1)Nc1ccccc1,08c560c281d1617de082b9ce4e7209409cb8e95f,1
348,ISJANRGNFWMQCJ-UHFFFAOYSA-N,O=C(Nc1ccc(Cc2ccccc2)cc1)c1ccccc1Cn1ccc2ncnc-2c1,O=C(Nc1ccc(Cc2ccccc2)cc1)c1ccccc1Cn1ccc2ncnc-2c1,1accca05c3b649845c7e22ff29fdd0441da72835,1
349,ISZLWQNNDFZBEE-UHFFFAOYSA-N,Cc1c(Cc2ccncc2)nnc(Nc2ccc(Cl)cc2)c1C,c1ccc(Nc2ccc(Cc3ccncc3)nn2)cc1,5c5e44b7f78b6dc254ecb4f4ce7b6cc6a4598771,1
350,ITPVQKYFDVJVFO-UHFFFAOYSA-N,CCOC(=O)c1cn2ncnc(Oc3ccc4[nH]ccc4c3)c2c1C(C)C,c1cc2c(Oc3ccc4[nH]ccc4c3)ncnn2c1,51c163a73c671745c80b273857ca3dd39802a103,1
351,IVKQYQMLUAZKPB-UHFFFAOYSA-N,COCCN(C)CCOc1ccc2[nH]c(-c3cc4ccccc4[nH]c3=O)cc2c1,O=c1[nH]c2ccccc2cc1-c1cc2ccccc2[nH]1,ff6cbb388b2c4dd2cc4d9c3a5da35b7f9375b206,1
352,IWPOCTAEAYXFHU-UHFFFAOYSA-N,COc1ccc(-c2cnc3c(-c4ccccn4)cnn3c2)cc1,c1ccc(-c2cnc3c(-c4ccccn4)cnn3c2)cc1,d3dcac1d9d7a3cd1e458c118c4f10643acee2280,1
353,IXAUVBHKVRFJHO-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3)o2)c1,c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,4e9e0f426eb7145bc5028a7868c7c6eafefa5044,1
354,IXBGEUWAAIXICM-UHFFFAOYSA-N,O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cc(C(F)(F)F)ccc1F,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1,57dfd6e1ffc8ec98cd91d0500d33e7c8e2ee5c0d,1
355,IYGZACNLMUEZEJ-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3c(CN(C)C)sc4ncnc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,55cadb0aaffbde5bb066cd5cbb0a7dcd6350ec30,1
356,IYRHDBQVTFEVNI-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1,ef8926abe2649892b3305ab87b8e239940585ef2,1
357,IYRMGQLUVJLWBV-UHFFFAOYSA-N,C=c1c(CCC(=O)O)c[nH]c1=Cc1c(O)[nH]c2cc(-c3ccc(OC)cc3)ccc12,C=c1cc[nH]c1=Cc1c[nH]c2cc(-c3ccccc3)ccc12,e69bdd9e6917b1cba615dd11b2cd7b18fbbc1579,1
358,IZXZEYNCDVNMCQ-UHFFFAOYSA-N,Clc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,c1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,66effa13c997c61f18a38f67c73b96560b22e26f,1
359,IZZSAERQBCCMSM-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NC3CC3)ncc2c1,O=C(Nc1ccccc1)c1cccc(-c2ccc3nc(NC4CC4)ncc3c2)c1,eec1c7fc005024447373eafa55d5c21970aa9971,1
360,IZZSIDQJHNRLFW-UHFFFAOYSA-N,CC(C)CNC(=O)Nc1ccc(-c2csc3ncnc(N)c23)cc1,c1ccc(-c2csc3ncncc23)cc1,6d765066b7f13865a945a32fcf185ef1af0c1a24,1
361,JABBQOPTTSFZHZ-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccc(C#N)cc3)o2)c1,c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,3df63e47b6bdf3b1d59cd9f422c2c915a42ea6da,1
362,JBAAMDZTSDRVLV-UHFFFAOYSA-N,Nc1[nH]nc2cccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3n[nH]cc23)cc1,6e8f0f629e59628998061b7ed8981ed0b8079798,1
363,JBCRRCQSLMCSLQ-UHFFFAOYSA-N,Cc1cccc(Nc2nnc(-c3ccc(C(N)=O)cc3)c3ccccc23)c1,c1ccc(Nc2nnc(-c3ccccc3)c3ccccc23)cc1,7a1b3be2ecb05b36ee5bc78f4fbdcaa7a64bcd65,1
364,JBIAJPDELARJKZ-UHFFFAOYSA-N,Cc1cccc(NC(=O)NCc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,O=C(NCc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCNCC4)ccc2-3)s1)Nc1ccccc1,00a4a092817a43750dee3efd14286ef0cc25e187,1
365,JBIXJDQVQFSQHB-UHFFFAOYSA-N,c1ccc(-c2cnc(Nc3cc(CN4CCCC4)ccn3)s2)cc1,c1ccc(-c2cnc(Nc3cc(CN4CCCC4)ccn3)s2)cc1,d7deb0619d75df722c69885199f0faef6ce44e31,1
366,JBXRPFUTHPUIRP-UHFFFAOYSA-N,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccccc4)n[nH]c2-3)CC1,c1ccc(-c2n[nH]c3c2Cc2cc(CN4CCNCC4)ccc2-3)cc1,036e9ce26b7206b98fd7e7ae74e23bc8670aeff5,1
367,JEONYQRJFFVSNU-UHFFFAOYSA-N,Cc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1,c1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,9a15033132640e748bc4a8e13460562269a3767b,1
368,JESDZVSHYKKMCA-UHFFFAOYSA-N,COC(=O)c1cc2c(Oc3ccc4[nH]ccc4c3)ncnn2c1,c1cc2c(Oc3ccc4[nH]ccc4c3)ncnn2c1,40e852b8d9b4de3018343f0f3af838e3edacaf20,1
369,JEYRDAZJCFJWJF-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc3c(c2)CCC2Sc4ncnc(N)c4C32)c1,O=C(Nc1ccccc1)Nc1ccc2c(c1)CCC1Sc3ncncc3C21,299d40dd6c9daa2eaaa6c49651ca58486adcf172,1
370,JEZDURDPMARJKQ-UHFFFAOYSA-N,Nc1[nH]nc2cccc(-c3ccc(NS(=O)(=O)c4ccccc4)cc3)c12,O=S(=O)(Nc1ccc(-c2cccc3n[nH]cc23)cc1)c1ccccc1,c2bc172eb825dcb30599bac0b9702665d6880c20,1
371,JFGLOXKNWPNMQT-AWEZNQCLSA-N,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,c1ccc(Nc2ncnc3cc(OCC4CCCNC4)ccc23)cc1,a6793d12c02837f72d819d699e8e8081680905ba,2
372,JFGLOXKNWPNMQT-CQSZACIVSA-N,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,c1ccc(Nc2ncnc3cc(OCC4CCCNC4)ccc23)cc1,a6793d12c02837f72d819d699e8e8081680905ba,2
373,JFROSSFDGZJGNE-UHFFFAOYSA-N,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3cncnc3)n2)c1,c1ccc(Nc2nccc(-n3ccnc3-c3cncnc3)n2)cc1,7a38a1a7becd2d77437eff3a18f1223519d17f9a,1
374,JGIFSQPBZMIFQM-UHFFFAOYSA-N,C=c1cc(C)[nH]c1=Cc1c(O)[nH]c2ccccc12,C=c1cc[nH]c1=Cc1c[nH]c2ccccc12,d56d61358f43159bd6d3329156e035c8b89c784b,1
